crime,date,hour,lat,long
ROBO DE VEHICULO AUTOMOTOR S.V.,6/7/2020,11:43,19.2828564,-99.2186013
ROBO DE VEHICULO AUTOMOTOR S.V.,6/7/2020,19:00,19.4967929,-99.1513434
ROBO DE VEHICULO AUTOMOTOR S.V.,6/7/2020,17:00,19.48558664,-99.08701272
ROBO DE VEHICULO AUTOMOTOR S.V.,6/7/2020,7:15,19.42198711,-99.14780411
ROBO DE VEHICULO AUTOMOTOR S.V.,6/7/2020,0:00,19.2801194,-99.1187069
ROBO DE VEHICULO AUTOMOTOR S.V.,6/7/2020,5:30,19.36833454,-99.14318664
ROBO DE VEHICULO AUTOMOTOR S.V.,6/7/2020,7:30,19.45246881,-99.14563232
ROBO DE VEHICULO AUTOMOTOR S.V.,6/7/2020,11:00,19.35038819,-99.14397761
ROBO DE VEHICULO AUTOMOTOR S.V.,6/7/2020,20:00,19.28879722,-99.22540409
ROBO DE VEHICULO AUTOMOTOR S.V.,6/7/2020,6:00,19.29415969,-99.05217084
ROBO DE VEHICULO AUTOMOTOR S.V.,6/7/2020,17:00,19.5037528,-99.2049607
ROBO DE VEHICULO AUTOMOTOR S.V.,6/7/2020,9:00,19.3031964,-99.1085756
ROBO DE VEHICULO AUTOMOTOR S.V.,6/7/2020,10:30,19.2950943,-99.06411231
ROBO DE VEHICULO AUTOMOTOR S.V.,6/6/2020,15:30,19.3797689,-99.16427982
ROBO DE VEHICULO AUTOMOTOR S.V.,6/6/2020,12:00,19.37384113,-99.1305742
ROBO DE VEHICULO AUTOMOTOR S.V.,6/6/2020,18:05,19.473632,-99.1490086
ROBO DE VEHICULO AUTOMOTOR S.V.,6/6/2020,16:00,19.33875716,-99.19213521
ROBO DE VEHICULO AUTOMOTOR S.V.,6/6/2020,6:00,19.30700716,-99.25736714
ROBO DE VEHICULO AUTOMOTOR S.V.,6/6/2020,7:00,19.32959416,-98.97643774
ROBO DE VEHICULO AUTOMOTOR S.V.,6/6/2020,0:30,19.45338888,-99.10931486
ROBO DE VEHICULO AUTOMOTOR S.V.,6/6/2020,7:00,19.28101415,-99.10867424
ROBO DE VEHICULO AUTOMOTOR S.V.,6/6/2020,10:30,19.3168286,-99.1223156
ROBO DE VEHICULO AUTOMOTOR S.V.,6/6/2020,0:00,19.31805714,-99.0884559
ROBO DE VEHICULO AUTOMOTOR S.V.,6/6/2020,17:30,19.34988029,-99.11299372
ROBO DE VEHICULO AUTOMOTOR S.V.,6/6/2020,9:00,19.35776418,-99.15018187
ROBO DE VEHICULO AUTOMOTOR S.V.,6/6/2020,14:00,19.37612984,-99.20740105
ROBO DE VEHICULO AUTOMOTOR S.V.,6/5/2020,8:00,19.48852917,-99.10362732
ROBO DE VEHICULO AUTOMOTOR S.V.,6/5/2020,7:00,19.38597963,-99.02775278
ROBO DE VEHICULO AUTOMOTOR S.V.,6/5/2020,11:00,19.36537252,-99.17514155
ROBO DE VEHICULO AUTOMOTOR S.V.,6/5/2020,9:00,19.45325406,-99.18077523
ROBO DE VEHICULO AUTOMOTOR S.V.,6/5/2020,4:50,19.34578721,-98.99762411
ROBO DE VEHICULO AUTOMOTOR S.V.,6/5/2020,1:00,19.49836769,-99.19715276
ROBO DE VEHICULO AUTOMOTOR S.V.,6/5/2020,11:00,19.3805666,-99.05196769
ROBO DE VEHICULO AUTOMOTOR S.V.,6/5/2020,19:30,19.34712908,-99.18126899
ROBO DE VEHICULO AUTOMOTOR S.V.,6/5/2020,20:30,19.41451485,-99.16182339
ROBO DE VEHICULO AUTOMOTOR S.V.,6/5/2020,10:00,19.33003149,-99.10425147
ROBO DE VEHICULO AUTOMOTOR S.V.,6/5/2020,4:00,19.49556641,-99.20254613
ROBO DE VEHICULO AUTOMOTOR S.V.,6/5/2020,6:25,19.45761436,-99.19740039
ROBO DE VEHICULO AUTOMOTOR S.V.,6/5/2020,16:40,19.30296953,-99.17317349
ROBO DE VEHICULO AUTOMOTOR S.V.,6/5/2020,4:30,19.33930045,-99.18942399
ROBO DE VEHICULO AUTOMOTOR S.V.,6/5/2020,7:33,19.36752101,-99.14874181
ROBO DE VEHICULO AUTOMOTOR S.V.,6/5/2020,8:00,19.50790023,-99.09856215
ROBO DE VEHICULO AUTOMOTOR S.V.,6/5/2020,21:30,19.40222132,-99.19990203
ROBO DE VEHICULO AUTOMOTOR S.V.,6/5/2020,5:15,19.39257107,-99.14091647
ROBO DE VEHICULO AUTOMOTOR S.V.,6/5/2020,18:00,19.46136368,-99.13418724
ROBO DE VEHICULO AUTOMOTOR S.V.,6/5/2020,21:35,19.326556,-99.1154572
ROBO DE VEHICULO AUTOMOTOR S.V.,6/5/2020,22:45,19.2984546,-99.0196604
ROBO DE VEHICULO AUTOMOTOR S.V.,6/5/2020,5:45,19.35141208,-99.11125069
ROBO DE VEHICULO AUTOMOTOR S.V.,6/5/2020,19:00,19.30322507,-99.05585793
ROBO DE VEHICULO AUTOMOTOR S.V.,6/5/2020,2:00,19.27382815,-99.14210097
ROBO DE VEHICULO AUTOMOTOR S.V.,6/5/2020,9:00,19.3819276,-99.067062
ROBO DE VEHICULO AUTOMOTOR S.V.,6/5/2020,14:00,19.47722656,-99.11592523
ROBO DE VEHICULO AUTOMOTOR S.V.,6/4/2020,12:25,19.36422147,-99.00714156
ROBO DE VEHICULO AUTOMOTOR S.V.,6/4/2020,12:52,19.440196,-99.12350282
ROBO DE VEHICULO AUTOMOTOR S.V.,6/4/2020,8:25,19.37395883,-99.06759075
ROBO DE VEHICULO AUTOMOTOR S.V.,6/4/2020,3:00,19.31752324,-99.09242845
ROBO DE VEHICULO AUTOMOTOR S.V.,6/4/2020,23:00,19.368978,-99.1395205
ROBO DE VEHICULO AUTOMOTOR S.V.,6/4/2020,16:30,19.3007741,-99.10457442
ROBO DE VEHICULO AUTOMOTOR S.V.,6/4/2020,6:55,19.45037848,-99.18861721
ROBO DE VEHICULO AUTOMOTOR S.V.,6/4/2020,2:00,19.28922284,-99.22229322
ROBO DE VEHICULO AUTOMOTOR S.V.,6/4/2020,6:00,19.3473995,-98.9965104
ROBO DE VEHICULO AUTOMOTOR S.V.,6/4/2020,10:00,19.37587069,-99.20926128
ROBO DE VEHICULO AUTOMOTOR S.V.,6/4/2020,12:15,19.43583321,-99.10270974
ROBO DE VEHICULO AUTOMOTOR S.V.,6/4/2020,1:40,19.45752973,-99.18981625
ROBO DE VEHICULO AUTOMOTOR S.V.,6/4/2020,8:15,19.31764168,-99.09292365
ROBO DE VEHICULO AUTOMOTOR S.V.,6/4/2020,0:05,19.45459306,-99.12663623
ROBO DE VEHICULO AUTOMOTOR S.V.,6/4/2020,14:00,19.56500326,-99.12911168
ROBO DE VEHICULO AUTOMOTOR S.V.,6/4/2020,0:30,19.3578518,-99.03317118
ROBO DE VEHICULO AUTOMOTOR S.V.,6/4/2020,16:30,19.3046543,-99.165357
ROBO DE VEHICULO AUTOMOTOR S.V.,6/4/2020,8:00,19.33053379,-99.0450757
ROBO DE VEHICULO AUTOMOTOR S.V.,6/3/2020,3:15,19.45446326,-99.0694318
ROBO DE VEHICULO AUTOMOTOR S.V.,6/3/2020,8:00,19.3792831,-99.05093323
ROBO DE VEHICULO AUTOMOTOR S.V.,6/3/2020,9:30,19.39020146,-99.04871793
ROBO DE VEHICULO AUTOMOTOR S.V.,6/3/2020,12:45,19.3520794,-99.1030059
ROBO DE VEHICULO AUTOMOTOR S.V.,6/3/2020,17:00,19.42321914,-99.0946602
ROBO DE VEHICULO AUTOMOTOR S.V.,6/3/2020,21:00,19.29152018,-99.12581868
ROBO DE VEHICULO AUTOMOTOR S.V.,6/3/2020,7:15,19.40952616,-99.13576108
ROBO DE VEHICULO AUTOMOTOR S.V.,6/3/2020,13:30,19.33252943,-99.04272491
ROBO DE VEHICULO AUTOMOTOR S.V.,6/3/2020,9:00,19.25942983,-99.11476134
ROBO DE VEHICULO AUTOMOTOR S.V.,6/3/2020,12:00,19.38805394,-99.17249048
ROBO DE VEHICULO AUTOMOTOR S.V.,6/3/2020,15:40,19.41918772,-99.14440914
ROBO DE VEHICULO AUTOMOTOR S.V.,6/2/2020,9:00,19.3208211,-99.1684276
ROBO DE VEHICULO AUTOMOTOR S.V.,6/2/2020,8:30,19.43879557,-99.11627065
ROBO DE VEHICULO AUTOMOTOR S.V.,6/2/2020,16:00,19.52826117,-99.15259996
ROBO DE VEHICULO AUTOMOTOR S.V.,6/2/2020,5:00,19.37742114,-99.22380309
ROBO DE VEHICULO AUTOMOTOR S.V.,6/2/2020,23:00,19.41105747,-99.16412709
ROBO DE VEHICULO AUTOMOTOR S.V.,6/2/2020,3:00,19.34196892,-99.06639265
ROBO DE VEHICULO AUTOMOTOR S.V.,6/2/2020,14:45,19.33141763,-99.0471296
ROBO DE VEHICULO AUTOMOTOR S.V.,6/2/2020,0:30,19.36854223,-99.14612554
ROBO DE VEHICULO AUTOMOTOR S.V.,6/2/2020,9:00,19.49860976,-99.19798024
ROBO DE VEHICULO AUTOMOTOR S.V.,6/2/2020,12:50,19.3866806,-99.1271467
ROBO DE VEHICULO AUTOMOTOR S.V.,6/2/2020,21:33,19.26568264,-99.10456893
ROBO DE VEHICULO AUTOMOTOR S.V.,6/2/2020,10:00,19.3221984,-99.1110537
ROBO DE VEHICULO AUTOMOTOR S.V.,6/2/2020,21:30,19.3522292,-98.9948468
ROBO DE VEHICULO AUTOMOTOR S.V.,6/2/2020,8:30,19.38812366,-99.21569989
ROBO DE VEHICULO AUTOMOTOR S.V.,6/2/2020,11:00,19.46096736,-99.16737449
ROBO DE VEHICULO AUTOMOTOR S.V.,6/2/2020,6:20,19.385263,-99.055808
ROBO DE VEHICULO AUTOMOTOR S.V.,6/2/2020,18:30,19.38965043,-99.1782527
ROBO DE VEHICULO AUTOMOTOR S.V.,6/2/2020,3:00,19.37891032,-99.19476909
ROBO DE VEHICULO AUTOMOTOR S.V.,6/2/2020,4:55,19.3484961,-99.0763335
ROBO DE VEHICULO AUTOMOTOR S.V.,6/1/2020,22:30,19.47778873,-99.15367153
ROBO DE VEHICULO AUTOMOTOR S.V.,6/1/2020,13:30,19.3615347,-99.15222732
ROBO DE VEHICULO AUTOMOTOR S.V.,6/1/2020,8:00,19.3228077,-99.1553458
ROBO DE VEHICULO AUTOMOTOR S.V.,6/1/2020,7:30,19.28877653,-99.0491022
ROBO DE VEHICULO AUTOMOTOR S.V.,6/1/2020,14:00,19.44783648,-99.16222433
ROBO DE VEHICULO AUTOMOTOR S.V.,6/1/2020,21:30,19.29568734,-99.12532367
ROBO DE VEHICULO AUTOMOTOR S.V.,6/1/2020,15:30,19.38603338,-99.06227443
ROBO DE VEHICULO AUTOMOTOR S.V.,6/1/2020,12:00,19.36547625,-99.15434967
ROBO DE VEHICULO AUTOMOTOR S.V.,6/1/2020,10:00,19.33814711,-99.19975081
ROBO DE VEHICULO AUTOMOTOR S.V.,6/1/2020,19:45,19.41616795,-99.15673456
ROBO DE VEHICULO AUTOMOTOR S.V.,6/1/2020,19:30,19.38425199,-99.08835229
ROBO DE VEHICULO AUTOMOTOR S.V.,6/1/2020,15:00,19.36041082,-99.07440281
ROBO DE VEHICULO AUTOMOTOR S.V.,6/1/2020,15:00,19.28517793,-99.22505602
ROBO DE VEHICULO AUTOMOTOR S.V.,6/1/2020,10:00,19.47417941,-99.18607795
ROBO DE VEHICULO AUTOMOTOR S.V.,6/1/2020,9:00,19.3120448,-99.2429293
ROBO DE VEHICULO AUTOMOTOR S.V.,5/31/2020,2:10,19.42049713,-99.10369012
ROBO DE VEHICULO AUTOMOTOR S.V.,5/31/2020,7:15,19.30400229,-99.0494635
ROBO DE VEHICULO AUTOMOTOR S.V.,5/31/2020,17:00,19.50615304,-99.20827073
ROBO DE VEHICULO AUTOMOTOR S.V.,5/31/2020,3:00,19.32449037,-99.15864816
ROBO DE VEHICULO AUTOMOTOR S.V.,5/31/2020,10:00,19.27843545,-99.16934131
ROBO DE VEHICULO AUTOMOTOR S.V.,5/31/2020,9:50,19.5274689,-99.16935884
ROBO DE VEHICULO AUTOMOTOR S.V.,5/31/2020,23:00,19.3467588,-99.01112923
ROBO DE VEHICULO AUTOMOTOR S.V.,5/31/2020,6:30,19.30241092,-99.02109112
ROBO DE VEHICULO AUTOMOTOR S.V.,5/31/2020,7:00,19.37188487,-99.05861873
ROBO DE VEHICULO AUTOMOTOR S.V.,5/31/2020,2:30,19.33948773,-99.11652938
ROBO DE VEHICULO AUTOMOTOR S.V.,5/31/2020,16:00,19.405814,-99.1722545
ROBO DE VEHICULO AUTOMOTOR S.V.,5/31/2020,14:00,19.30976135,-99.16999834
ROBO DE VEHICULO AUTOMOTOR S.V.,5/31/2020,5:23,19.5173409,-99.1593173
ROBO DE VEHICULO AUTOMOTOR S.V.,5/31/2020,22:00,19.45188719,-99.11775423
ROBO DE VEHICULO AUTOMOTOR S.V.,5/31/2020,21:50,19.299702,-99.05141608
ROBO DE VEHICULO AUTOMOTOR S.V.,5/30/2020,4:50,19.5487412,-99.15329452
ROBO DE VEHICULO AUTOMOTOR S.V.,5/30/2020,8:15,19.39479165,-99.16940778
ROBO DE VEHICULO AUTOMOTOR S.V.,5/30/2020,5:00,19.34650684,-98.98965217
ROBO DE VEHICULO AUTOMOTOR S.V.,5/30/2020,21:00,19.3045563,-99.05980162
ROBO DE VEHICULO AUTOMOTOR S.V.,5/30/2020,0:12,19.35832257,-99.12770905
ROBO DE VEHICULO AUTOMOTOR S.V.,5/30/2020,19:30,19.3839377,-99.09260729
ROBO DE VEHICULO AUTOMOTOR S.V.,5/30/2020,13:00,19.31107012,-99.12412405
ROBO DE VEHICULO AUTOMOTOR S.V.,5/30/2020,11:00,19.4429779,-99.12879942
ROBO DE VEHICULO AUTOMOTOR S.V.,5/30/2020,5:50,19.36635827,-99.1148217
ROBO DE VEHICULO AUTOMOTOR S.V.,5/30/2020,8:30,19.41909041,-99.09983014
ROBO DE VEHICULO AUTOMOTOR S.V.,5/30/2020,12:00,19.3354113,-99.084796
ROBO DE VEHICULO AUTOMOTOR S.V.,5/30/2020,18:45,19.45409022,-99.1668324
ROBO DE VEHICULO AUTOMOTOR S.V.,5/30/2020,7:00,19.3273783,-99.0825944
ROBO DE VEHICULO AUTOMOTOR S.V.,5/30/2020,3:30,19.41304441,-99.06663442
ROBO DE VEHICULO AUTOMOTOR S.V.,5/30/2020,10:00,19.46928122,-99.15403919
ROBO DE VEHICULO AUTOMOTOR S.V.,5/30/2020,17:00,19.38911326,-99.09863257
ROBO DE VEHICULO AUTOMOTOR S.V.,5/29/2020,0:30,19.33234811,-99.16088328
ROBO DE VEHICULO AUTOMOTOR S.V.,5/29/2020,6:00,19.2905093,-99.1199742
ROBO DE VEHICULO AUTOMOTOR S.V.,5/29/2020,7:30,19.36166533,-99.07995511
ROBO DE VEHICULO AUTOMOTOR S.V.,5/29/2020,17:00,19.37779951,-99.12076365
ROBO DE VEHICULO AUTOMOTOR S.V.,5/29/2020,1:00,19.39761637,-99.16719452
ROBO DE VEHICULO AUTOMOTOR S.V.,5/29/2020,15:10,19.30377426,-99.0771808
ROBO DE VEHICULO AUTOMOTOR S.V.,5/29/2020,7:00,19.31608228,-99.1145019
ROBO DE VEHICULO AUTOMOTOR S.V.,5/29/2020,20:00,19.45362487,-99.16015639
ROBO DE VEHICULO AUTOMOTOR S.V.,5/29/2020,21:42,19.32445175,-99.05087447
ROBO DE VEHICULO AUTOMOTOR S.V.,5/29/2020,15:00,19.45274397,-99.10842346
ROBO DE VEHICULO AUTOMOTOR S.V.,5/29/2020,0:30,19.4870291,-99.0684908
ROBO DE VEHICULO AUTOMOTOR S.V.,5/29/2020,8:30,19.27727745,-99.12286348
ROBO DE VEHICULO AUTOMOTOR S.V.,5/29/2020,23:30,19.38965248,-99.07554118
ROBO DE VEHICULO AUTOMOTOR S.V.,5/29/2020,7:50,19.3240315,-99.1169819
ROBO DE VEHICULO AUTOMOTOR S.V.,5/28/2020,1:50,19.40120743,-99.14787585
ROBO DE VEHICULO AUTOMOTOR S.V.,5/28/2020,12:36,19.39285618,-99.14174929
ROBO DE VEHICULO AUTOMOTOR S.V.,5/28/2020,10:00,19.38317709,-99.15949744
ROBO DE VEHICULO AUTOMOTOR S.V.,5/28/2020,3:00,19.35980792,-99.14858915
ROBO DE VEHICULO AUTOMOTOR S.V.,5/28/2020,5:20,19.43462029,-99.11653228
ROBO DE VEHICULO AUTOMOTOR S.V.,5/28/2020,15:00,19.3655934,-99.1258183
ROBO DE VEHICULO AUTOMOTOR S.V.,5/28/2020,11:30,19.29523467,-99.13996359
ROBO DE VEHICULO AUTOMOTOR S.V.,5/28/2020,14:20,19.2902214,-99.1313086
ROBO DE VEHICULO AUTOMOTOR S.V.,5/28/2020,5:25,19.45768905,-99.13898571
ROBO DE VEHICULO AUTOMOTOR S.V.,5/28/2020,16:15,19.36431006,-99.13902703
ROBO DE VEHICULO AUTOMOTOR S.V.,5/27/2020,3:03,19.45437216,-99.10504424
ROBO DE VEHICULO AUTOMOTOR S.V.,5/27/2020,8:00,19.3716982,-99.2321418
ROBO DE VEHICULO AUTOMOTOR S.V.,5/27/2020,7:00,19.30606392,-99.17420013
ROBO DE VEHICULO AUTOMOTOR S.V.,5/27/2020,10:50,19.48135982,-99.14503749
ROBO DE VEHICULO AUTOMOTOR S.V.,5/27/2020,3:15,19.38421751,-99.09634448
ROBO DE VEHICULO AUTOMOTOR S.V.,5/27/2020,18:00,19.37347749,-99.07721891
ROBO DE VEHICULO AUTOMOTOR S.V.,5/27/2020,10:00,19.37531976,-99.02362168
ROBO DE VEHICULO AUTOMOTOR S.V.,5/27/2020,14:00,19.34989071,-98.99416756
ROBO DE VEHICULO AUTOMOTOR S.V.,5/27/2020,17:30,19.37244122,-99.15381823
ROBO DE VEHICULO AUTOMOTOR S.V.,5/27/2020,10:00,19.49539944,-99.13831822
ROBO DE VEHICULO AUTOMOTOR S.V.,5/27/2020,8:00,19.51870523,-99.1393954
ROBO DE VEHICULO AUTOMOTOR S.V.,5/27/2020,10:00,19.32195675,-99.15132997
ROBO DE VEHICULO AUTOMOTOR S.V.,5/27/2020,23:44,19.40699861,-99.13527042
ROBO DE VEHICULO AUTOMOTOR S.V.,5/27/2020,17:00,19.38559854,-99.03370552
ROBO DE VEHICULO AUTOMOTOR S.V.,5/27/2020,17:00,19.38540933,-99.03349064
ROBO DE VEHICULO AUTOMOTOR S.V.,5/27/2020,21:00,19.48378267,-99.18273736
ROBO DE VEHICULO AUTOMOTOR S.V.,5/27/2020,6:00,19.3266254,-99.03073668
ROBO DE VEHICULO AUTOMOTOR S.V.,5/27/2020,10:40,19.42755425,-99.15456787
ROBO DE VEHICULO AUTOMOTOR S.V.,5/27/2020,11:00,19.36803198,-99.158458
ROBO DE VEHICULO AUTOMOTOR S.V.,5/27/2020,13:30,19.53718913,-99.14948093
ROBO DE VEHICULO AUTOMOTOR S.V.,5/27/2020,9:00,19.30303215,-99.05850098
ROBO DE VEHICULO AUTOMOTOR S.V.,5/27/2020,11:13,19.40419775,-99.17105533
ROBO DE VEHICULO AUTOMOTOR S.V.,5/27/2020,14:00,19.48744987,-99.18830418
ROBO DE VEHICULO AUTOMOTOR S.V.,5/27/2020,4:05,19.37179431,-99.23736523
ROBO DE VEHICULO AUTOMOTOR S.V.,5/26/2020,19:15,19.3151272,-99.2123853
ROBO DE VEHICULO AUTOMOTOR S.V.,5/26/2020,16:00,19.35751776,-99.2462405
ROBO DE VEHICULO AUTOMOTOR S.V.,5/26/2020,3:00,19.3987654,-99.1282363
ROBO DE VEHICULO AUTOMOTOR S.V.,5/26/2020,10:30,19.3935438,-99.06508586
ROBO DE VEHICULO AUTOMOTOR S.V.,5/26/2020,6:00,19.39050054,-99.18305922
ROBO DE VEHICULO AUTOMOTOR S.V.,5/26/2020,15:00,19.45833647,-99.19195483
ROBO DE VEHICULO AUTOMOTOR S.V.,5/26/2020,8:30,19.28547735,-99.05049307
ROBO DE VEHICULO AUTOMOTOR S.V.,5/26/2020,17:00,19.3097371,-99.1864571
ROBO DE VEHICULO AUTOMOTOR S.V.,5/26/2020,20:00,19.38993024,-99.04598379
ROBO DE VEHICULO AUTOMOTOR S.V.,5/26/2020,16:55,19.51115195,-99.15000606
ROBO DE VEHICULO AUTOMOTOR S.V.,5/26/2020,19:30,19.32586009,-99.04617653
ROBO DE VEHICULO AUTOMOTOR S.V.,5/26/2020,5:52,19.35046109,-99.01406539
ROBO DE VEHICULO AUTOMOTOR S.V.,5/26/2020,13:00,19.31587469,-99.1177137
ROBO DE VEHICULO AUTOMOTOR S.V.,5/26/2020,10:00,19.38051287,-99.16407309
ROBO DE VEHICULO AUTOMOTOR S.V.,5/25/2020,7:00,19.443973,-99.21092308
ROBO DE VEHICULO AUTOMOTOR S.V.,5/25/2020,13:30,19.34033928,-99.02055407
ROBO DE VEHICULO AUTOMOTOR S.V.,5/25/2020,8:00,19.38758081,-99.18392994
ROBO DE VEHICULO AUTOMOTOR S.V.,5/25/2020,12:55,19.2948748,-99.11412
ROBO DE VEHICULO AUTOMOTOR S.V.,5/25/2020,23:50,19.40270513,-99.17950846
ROBO DE VEHICULO AUTOMOTOR S.V.,5/25/2020,6:30,19.25373728,-99.12966616
ROBO DE VEHICULO AUTOMOTOR S.V.,5/25/2020,8:30,19.45389944,-99.12947014
ROBO DE VEHICULO AUTOMOTOR S.V.,5/25/2020,12:30,19.3574324,-99.08413243
ROBO DE VEHICULO AUTOMOTOR S.V.,5/25/2020,12:30,19.47879144,-99.12216693
ROBO DE VEHICULO AUTOMOTOR S.V.,5/25/2020,15:30,19.39307845,-99.04400217
ROBO DE VEHICULO AUTOMOTOR S.V.,5/25/2020,21:05,19.351586,-99.1012932
ROBO DE VEHICULO AUTOMOTOR S.V.,5/25/2020,4:25,19.37348324,-99.28662039
ROBO DE VEHICULO AUTOMOTOR S.V.,5/25/2020,14:00,19.27090784,-99.17681223
ROBO DE VEHICULO AUTOMOTOR S.V.,5/25/2020,13:30,19.54657779,-99.13776788
ROBO DE VEHICULO AUTOMOTOR S.V.,5/24/2020,17:30,19.29180134,-99.2365549
ROBO DE VEHICULO AUTOMOTOR S.V.,5/24/2020,21:00,19.38923803,-99.1399982
ROBO DE VEHICULO AUTOMOTOR S.V.,5/24/2020,13:30,19.41462186,-99.07254904
ROBO DE VEHICULO AUTOMOTOR S.V.,5/24/2020,15:00,19.4190769,-99.1147995
ROBO DE VEHICULO AUTOMOTOR S.V.,5/24/2020,14:00,19.3617566,-99.29824769
ROBO DE VEHICULO AUTOMOTOR S.V.,5/24/2020,6:00,19.31771694,-99.15054989
ROBO DE VEHICULO AUTOMOTOR S.V.,5/24/2020,2:15,19.49410265,-99.12435626
ROBO DE VEHICULO AUTOMOTOR S.V.,5/24/2020,12:00,19.3657758,-99.1528345
ROBO DE VEHICULO AUTOMOTOR S.V.,5/24/2020,14:00,19.3419381,-99.18679702
ROBO DE VEHICULO AUTOMOTOR S.V.,5/24/2020,18:30,19.3165562,-99.16444595
ROBO DE VEHICULO AUTOMOTOR S.V.,5/24/2020,19:10,19.30000281,-99.07476336
ROBO DE VEHICULO AUTOMOTOR S.V.,5/24/2020,8:00,19.3389339,-99.13527205
ROBO DE VEHICULO AUTOMOTOR S.V.,5/23/2020,17:00,19.45254159,-99.13064398
ROBO DE VEHICULO AUTOMOTOR S.V.,5/23/2020,4:30,19.52057344,-99.15536551
ROBO DE VEHICULO AUTOMOTOR S.V.,5/23/2020,19:00,19.39293192,-99.16555965
ROBO DE VEHICULO AUTOMOTOR S.V.,5/23/2020,13:00,19.4653839,-99.12500955
ROBO DE VEHICULO AUTOMOTOR S.V.,5/23/2020,18:00,19.2835641,-99.2261943
ROBO DE VEHICULO AUTOMOTOR S.V.,5/23/2020,22:00,19.3343981,-99.1694854
ROBO DE VEHICULO AUTOMOTOR S.V.,5/23/2020,17:30,19.34144543,-99.01543289
ROBO DE VEHICULO AUTOMOTOR S.V.,5/23/2020,21:30,19.31627368,-99.10669353
ROBO DE VEHICULO AUTOMOTOR S.V.,5/23/2020,19:13,19.30304377,-99.10063349
ROBO DE VEHICULO AUTOMOTOR S.V.,5/23/2020,12:28,19.34667112,-99.29563398
ROBO DE VEHICULO AUTOMOTOR S.V.,5/22/2020,13:10,19.51843622,-99.15760819
ROBO DE VEHICULO AUTOMOTOR S.V.,5/22/2020,20:00,19.34771143,-99.15431987
ROBO DE VEHICULO AUTOMOTOR S.V.,5/22/2020,23:30,19.3763075,-99.12608697
ROBO DE VEHICULO AUTOMOTOR S.V.,5/22/2020,4:00,19.36987036,-99.19162819
ROBO DE VEHICULO AUTOMOTOR S.V.,5/22/2020,15:20,19.30740444,-99.26969245
ROBO DE VEHICULO AUTOMOTOR S.V.,5/22/2020,10:20,19.33652055,-99.28016841
ROBO DE VEHICULO AUTOMOTOR S.V.,5/22/2020,2:37,19.38257815,-99.21710171
ROBO DE VEHICULO AUTOMOTOR S.V.,5/22/2020,21:00,19.51403823,-99.13503141
ROBO DE VEHICULO AUTOMOTOR S.V.,5/22/2020,16:30,19.3903087,-99.18441819
ROBO DE VEHICULO AUTOMOTOR S.V.,5/22/2020,9:45,19.36775494,-99.2636542
ROBO DE VEHICULO AUTOMOTOR S.V.,5/22/2020,18:00,19.45404425,-99.15165492
ROBO DE VEHICULO AUTOMOTOR S.V.,5/22/2020,8:00,19.34437264,-99.12318507
ROBO DE VEHICULO AUTOMOTOR S.V.,5/22/2020,15:30,19.32590746,-99.2597494
ROBO DE VEHICULO AUTOMOTOR S.V.,5/22/2020,4:00,19.31736486,-99.16806131
ROBO DE VEHICULO AUTOMOTOR S.V.,5/22/2020,14:15,19.4197828,-99.0942208
ROBO DE VEHICULO AUTOMOTOR S.V.,5/22/2020,6:40,19.45988233,-99.06645945
ROBO DE VEHICULO AUTOMOTOR S.V.,5/22/2020,13:55,19.40226689,-99.09465847
ROBO DE VEHICULO AUTOMOTOR S.V.,5/22/2020,17:00,19.41329609,-99.14535678
ROBO DE VEHICULO AUTOMOTOR S.V.,5/21/2020,3:41,19.28989822,-99.04659703
ROBO DE VEHICULO AUTOMOTOR S.V.,5/21/2020,18:30,19.30690399,-99.1226398
ROBO DE VEHICULO AUTOMOTOR S.V.,5/21/2020,9:20,19.28246292,-99.13932232
ROBO DE VEHICULO AUTOMOTOR S.V.,5/21/2020,15:00,19.32743552,-99.07228375
ROBO DE VEHICULO AUTOMOTOR S.V.,5/21/2020,21:00,19.34807734,-99.08250967
ROBO DE VEHICULO AUTOMOTOR S.V.,5/21/2020,15:45,19.3420945,-99.2542603
ROBO DE VEHICULO AUTOMOTOR S.V.,5/21/2020,11:00,19.3030059,-99.26798398
ROBO DE VEHICULO AUTOMOTOR S.V.,5/21/2020,22:30,19.31105999,-99.17140067
ROBO DE VEHICULO AUTOMOTOR S.V.,5/21/2020,16:10,19.37718307,-99.17637236
ROBO DE VEHICULO AUTOMOTOR S.V.,5/21/2020,11:00,19.40170835,-99.14989807
ROBO DE VEHICULO AUTOMOTOR S.V.,5/21/2020,10:00,19.41124781,-99.06174332
ROBO DE VEHICULO AUTOMOTOR S.V.,5/21/2020,4:00,19.45054445,-99.10882015
ROBO DE VEHICULO AUTOMOTOR S.V.,5/21/2020,14:45,19.45564355,-99.18701036
ROBO DE VEHICULO AUTOMOTOR S.V.,5/21/2020,7:00,19.55606637,-99.12447968
ROBO DE VEHICULO AUTOMOTOR S.V.,5/21/2020,6:30,19.37866445,-99.06969264
ROBO DE VEHICULO AUTOMOTOR S.V.,5/21/2020,2:15,19.35631238,-99.0867663
ROBO DE VEHICULO AUTOMOTOR S.V.,5/21/2020,14:30,19.35704724,-99.03930724
ROBO DE VEHICULO AUTOMOTOR S.V.,5/20/2020,13:00,19.26450267,-99.17377062
